u1,u2,q1d,q1,q2d,q2,dq1d,dq1,dq2d,dq2,ddq1d,ddq1,ddq2d,ddq2
79,78,99,100.5,15,-58.05,0,15,0,15,0,0,0,0
77,78,99,100.65,15,-58.05,0,15,0,15,0,0,0,0
74,77,99,100.95,15,-58.05,0,15,0,15,0,0,0,0
72,77,99,101.1,15,-58.05,0,15,0,15,0,0,0,0
70,77,99,101.25,15,-58.05,0,15,0,15,0,0,0,0
69,77,99,101.4,15,-58.05,0,15,0,15,0,0,0,0
67,77,99,101.55,15,-58.05,0,15,0,15,0,0,0,0
65,77,99,101.7,15,-58.05,0,15,0,15,0,0,0,0
63,77,99,101.85,15,-58.05,0,15,0,15,0,0,0,0
61,76,99,102,15,-58.05,0,15,0,15,0,0,0,0
61,76,99,102,15,-58.05,0,15,0,15,0,0,0,0
59,76,99,102.15,15,-58.05,0,15,0,15,0,0,0,0
57,76,99,102.3,15,-58.05,0,15,0,15,0,0,0,0
57,76,99,102.3,15,-58.05,0,15,0,15,0,0,0,0
55,76,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
54,76,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
54,75,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
53,75,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
53,75,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
52,75,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
52,75,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
51,75,99,102.45,15,-58.05,0,15,0,15,0,0,0,0
49,75,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
49,74,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
48,74,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
47,74,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
47,74,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
46,74,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
46,74,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
45,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
45,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
46,78,99,102.45,15,-58.05,0,-15,0,15,0,-3000,0,0
45,78,99,102.45,15,-58.05,0,-15,0,15,0,0,0,0
43,78,99,102.6,15,-58.05,0,15,0,15,0,3000,0,0
43,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
42,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
42,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
41,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
41,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
40,78,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
39,82,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
39,82,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
38,82,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
38,82,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
37,83,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
37,83,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
36,83,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
36,83,99,102.6,15,-58.05,0,15,0,15,0,0,0,0
29,87,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
28,88,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
28,88,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
27,88,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
26,89,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
26,89,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
25,89,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
24,94,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
23,94,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
23,95,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
22,95,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
21,95,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
21,96,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
20,101,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
19,101,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
19,102,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
18,102,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
17,103,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
17,104,98,102.6,15,-58.05,0,15,0,15,0,0,0,0
10,108,97,102.6,15,-58.05,0,15,0,15,0,0,0,0
9,109,97,102.6,15,-58.05,0,15,0,15,0,0,0,0
8,110,97,102.6,15,-58.05,0,15,0,15,0,0,0,0
7,111,97,102.6,15,-58.05,0,15,0,15,0,0,0,0
6,111,97,102.6,15,-57.9,0,15,0,15,0,0,0,0
6,111,97,102.6,15,-57.9,0,15,0,15,0,0,0,0
5,116,97,102.6,15,-57.9,0,15,0,15,0,0,0,0
4,117,97,102.6,15,-57.9,0,15,0,15,0,0,0,0
3,117,97,102.6,15,-57.75,0,15,0,15,0,0,0,0
2,118,97,102.6,15,-57.75,0,15,0,15,0,0,0,0
1,119,97,102.6,15,-57.6,0,15,0,15,0,0,0,0
0,123,97,102.6,15,-57.45,0,15,0,15,0,0,0,0
0,123,97,102.6,15,-57.15,0,15,0,15,0,0,0,0
0,123,97,102.6,15,-57,0,15,0,15,0,0,0,0
-1,123,97,102.6,15,-56.7,0,15,0,15,0,0,0,0
-8,126,96,102.6,15,-56.4,0,15,0,15,0,0,0,0
-9,126,96,102.6,15,-55.95,0,15,0,15,0,0,0,0
-10,125,96,102.6,15,-55.65,0,15,0,15,0,0,0,0
-11,124,96,102.6,15,-55.2,0,15,0,15,0,0,0,0
-12,123,96,102.6,15,-54.6,0,15,0,15,0,0,0,0
-13,125,96,102.6,15,-54.15,0,15,0,15,0,0,0,0
-14,124,96,102.6,15,-53.7,0,15,0,15,0,0,0,0
-15,123,96,102.6,15,-53.1,0,15,0,15,0,0,0,0
-16,121,96,102.6,15,-52.5,0,15,0,15,0,0,0,0
-17,123,96,102.6,15,-51.9,0,15,0,15,0,0,0,0
-18,121,96,102.6,15,-51.3,0,15,0,15,0,0,0,0
-19,119,96,102.6,15,-50.7,0,15,0,15,0,0,0,0
-20,116,96,102.6,15,-49.95,0,15,0,15,0,0,0,0
-21,113,96,102.6,15,-49.2,0,15,0,15,0,0,0,0
-28,115,95,102.6,15,-48.6,0,15,0,15,0,0,0,0
-29,113,95,102.6,15,-48,0,15,0,15,0,0,0,0
-30,110,95,102.6,15,-47.25,0,15,0,15,0,0,0,0
-31,108,95,102.6,15,-46.5,0,15,0,15,0,0,0,0
-33,109,95,102.6,15,-45.9,0,15,0,15,0,0,0,0
-34,106,95,102.6,15,-45.3,0,15,0,15,0,0,0,0
-35,103,95,102.6,15,-44.55,0,15,0,15,0,0,0,0
-36,100,95,102.6,15,-43.95,0,15,0,15,0,0,0,0
-37,101,95,102.6,15,-43.35,0,15,0,15,0,0,0,0
-38,99,95,102.6,15,-42.75,0,15,0,15,0,0,0,0
-39,96,95,102.6,15,-42.15,0,15,0,15,0,0,0,0
-41,92,95,102.6,15,-41.4,0,15,0,15,0,0,0,0
-48,94,94,102.6,15,-40.8,0,15,0,15,0,0,0,0
-49,91,94,102.6,15,-40.2,0,15,0,15,0,0,0,0
-50,87,94,102.6,15,-39.6,0,15,0,15,0,0,0,0
-52,88,94,102.6,15,-39,0,15,0,15,0,0,0,0
-53,86,94,102.6,15,-38.55,0,15,0,15,0,0,0,0
-54,83,94,102.6,15,-37.95,0,15,0,15,0,0,0,0
-56,80,94,102.6,15,-37.35,0,15,0,15,0,0,0,0
-57,81,94,102.6,15,-36.9,0,15,0,15,0,0,0,0
-58,78,94,102.6,15,-36.45,0,15,0,15,0,0,0,0
-59,76,94,102.6,15,-36,0,15,0,15,0,0,0,0
-61,72,94,102.6,15,-35.4,0,15,0,15,0,0,0,0
-68,74,93,102.6,15,-35.1,0,15,0,15,0,0,0,0
-70,71,93,102.6,15,-34.65,0,15,0,15,0,0,0,0
-71,69,93,102.6,15,-34.2,0,15,0,15,0,0,0,0
-73,71,93,102.6,15,-33.9,0,15,0,15,0,0,0,0
-74,68,93,102.6,15,-33.6,0,15,0,15,0,0,0,0
-75,66,93,102.6,15,-33.3,0,15,0,15,0,0,0,0
-77,64,93,102.6,15,-33,0,15,0,15,0,0,0,0
-78,66,93,102.6,15,-32.85,0,15,0,15,0,0,0,0
-80,64,93,102.6,15,-32.55,0,15,0,15,0,0,0,0
-81,63,93,102.6,15,-32.4,0,15,0,15,0,0,0,0
-89,65,92,102.6,15,-32.25,0,15,0,15,0,0,0,0
-90,64,92,102.6,15,-32.1,0,15,0,15,0,0,0,0
-92,63,92,102.6,15,-32.1,0,15,0,15,0,0,0,0
-94,61,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-95,65,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-97,64,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-98,63,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-100,66,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-101,66,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-103,65,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-105,65,92,102.6,15,-31.95,0,15,0,15,0,0,0,0
-112,68,91,102.6,15,-31.95,0,15,0,15,0,0,0,0
-114,68,91,102.6,15,-31.95,0,15,0,15,0,0,0,0
-113,67,91,102.3,15,-31.8,0,-15,0,15,0,-3000,0,0
-113,70,91,102.15,15,-31.65,0,-15,0,15,0,0,0,0
-111,69,91,101.7,15,-31.65,0,-15,0,15,0,0,0,0
-103,70,91,101.4,-15,-31.8,0,-15,0,-15,0,0,0,-3000
-101,69,91,100.95,-15,-31.8,0,-15,0,-15,0,0,0,0
-96,73,91,100.35,-15,-31.8,0,-15,0,-15,0,0,0,0
-93,73,91,99.9,-15,-31.8,0,-15,0,-15,0,0,0,0
-90,73,91,99.45,-15,-31.8,0,-15,0,-15,0,0,0,0
-94,77,90,99,-15,-31.8,0,-15,0,-15,0,0,0,0
-91,77,90,98.55,-15,-31.8,0,-15,0,-15,0,0,0,0
-88,77,90,97.95,-15,-31.8,0,-15,0,-15,0,0,0,0
-83,81,90,97.5,-15,-31.8,0,-15,0,-15,0,0,0,0
-80,81,90,97.05,-15,-31.8,0,-15,0,-15,0,0,0,0
-77,81,90,96.6,-15,-31.8,0,-15,0,-15,0,0,0,0
-73,81,90,96.15,-15,-31.8,0,-15,0,-15,0,0,0,0
-68,85,90,95.55,-15,-31.8,0,-15,0,-15,0,0,0,0
-65,86,90,95.1,-15,-31.8,0,-15,0,-15,0,0,0,0
-60,86,90,94.5,-15,-31.8,0,-15,0,-15,0,0,0,0
-61,90,89,93.9,-15,-31.8,0,-15,0,-15,0,0,0,0
-56,91,89,93.3,-15,-31.8,0,-15,0,-15,0,0,0,0
-51,91,89,92.7,-15,-31.8,0,-15,0,-15,0,0,0,0
-45,96,89,92.1,-15,-31.8,0,-15,0,-15,0,0,0,0
-39,96,89,91.35,-15,-31.8,0,-15,0,-15,0,0,0,0
-39,96,89,90.6,15,-31.65,0,-15,0,15,0,0,0,3000
-31,97,89,89.85,15,-31.65,0,-15,0,15,0,0,0,0
-24,102,89,89.1,15,-31.65,0,-15,0,15,0,0,0,0
-15,102,89,88.2,15,-31.65,0,-15,0,15,0,0,0,0
-6,102,89,87.3,15,-31.5,0,-15,0,15,0,0,0,0
-4,107,88,86.25,15,-31.5,0,-15,0,15,0,0,0,0
6,107,88,85.35,15,-31.35,0,-15,0,15,0,0,0,0
15,108,88,84.45,15,-31.35,0,-15,0,15,0,0,0,0
23,113,88,83.7,15,-31.35,0,-15,0,15,0,0,0,0
29,114,88,83.1,15,-31.35,0,-15,0,15,0,0,0,0
34,114,88,82.65,15,-31.2,0,-15,0,15,0,0,0,0
39,115,88,82.2,15,-31.2,0,-15,0,15,0,0,0,0
43,120,88,81.9,15,-31.2,0,-15,0,15,0,0,0,0
47,121,88,81.6,15,-31.2,0,-15,0,15,0,0,0,0
52,122,88,81.15,15,-31.05,0,-15,0,15,0,0,0,0
50,126,87,80.85,15,-30.9,0,-15,0,15,0,0,0,0
56,126,87,80.25,15,-30.6,0,-15,0,15,0,0,0,0
63,126,87,79.65,15,-30.3,0,-15,0,15,0,0,0,0
70,131,87,79.05,15,-30,0,-15,0,15,0,0,0,0
77,131,87,78.45,15,-29.85,0,-15,0,15,0,0,0,0
84,130,87,77.85,15,-29.4,0,-15,0,15,0,0,0,0
88,130,87,77.55,15,-29.1,0,-15,0,15,0,0,0,0
93,133,87,77.25,15,-28.65,0,-15,0,15,0,0,0,0
95,133,87,77.1,15,-28.35,0,-15,0,15,0,0,0,0
98,133,87,76.95,15,-27.9,0,-15,0,15,0,0,0,0
94,136,86,76.95,15,-27.45,0,-15,0,15,0,0,0,0
94,135,86,77.1,15,-27,0,15,0,15,0,3000,0,0
94,134,86,77.25,15,-26.55,0,15,0,15,0,0,0,0
95,133,86,77.25,15,-25.95,0,15,0,15,0,0,0,0
95,135,86,77.4,15,-25.35,0,15,0,15,0,0,0,0
96,134,86,77.4,15,-24.75,0,15,0,15,0,0,0,0
97,132,86,77.4,15,-24.15,0,15,0,15,0,0,0,0
100,134,86,77.25,15,-23.4,0,-15,0,15,0,-3000,0,0
101,132,86,77.25,15,-22.65,0,-15,0,15,0,0,0,0
104,129,86,77.1,15,-21.9,0,-15,0,15,0,0,0,0
105,127,86,77.1,15,-21.15,0,-15,0,15,0,0,0,0
102,128,85,76.95,15,-20.4,0,-15,0,15,0,0,0,0
103,126,85,76.95,15,-19.5,0,-15,0,15,0,0,0,0
103,122,85,77.1,15,-18.75,0,15,0,15,0,3000,0,0
104,120,85,77.1,15,-17.85,0,15,0,15,0,0,0,0
104,120,85,77.25,15,-17.1,0,15,0,15,0,0,0,0
105,117,85,77.25,15,-16.35,0,15,0,15,0,0,0,0
106,114,85,77.25,15,-15.6,0,15,0,15,0,0,0,0
106,114,85,77.4,15,-14.7,0,15,0,15,0,0,0,0
107,111,85,77.4,15,-13.95,0,15,0,15,0,0,0,0
110,108,85,77.25,15,-13.05,0,-15,0,15,0,-3000,0,0
111,104,85,77.25,15,-12.3,0,-15,0,15,0,0,0,0
106,105,84,77.25,15,-11.4,0,-15,0,15,0,0,0,0
108,101,84,77.1,15,-10.65,0,-15,0,15,0,0,0,0
109,97,84,77.1,15,-9.9,0,-15,0,15,0,0,0,0
110,93,84,77.1,15,-9,0,-15,0,15,0,0,0,0
111,93,84,77.1,15,-8.25,0,-15,0,15,0,0,0,0
113,89,84,77.1,15,-7.5,0,-15,0,15,0,0,0,0
112,85,84,77.25,15,-6.75,0,15,0,15,0,3000,0,0
113,81,84,77.25,15,-6,0,15,0,15,0,0,0,0
114,81,84,77.25,15,-5.25,0,15,0,15,0,0,0,0
114,77,84,77.4,15,-4.5,0,15,0,15,0,0,0,0
115,73,84,77.4,15,-3.9,0,15,0,15,0,0,0,0
116,70,84,77.4,15,-3.3,0,15,0,15,0,0,0,0
111,70,83,77.4,15,-2.7,0,15,0,15,0,0,0,0
113,66,83,77.25,15,-2.1,0,-15,0,15,0,-3000,0,0
114,63,83,77.25,15,-1.65,0,-15,0,15,0,0,0,0
115,60,83,77.25,15,-1.2,0,-15,0,15,0,0,0,0
115,61,83,77.25,15,-0.6,0,-15,0,15,0,0,0,0
116,57,83,77.25,15,-0.15,0,-15,0,15,0,0,0,0
117,54,83,77.25,15,0.3,0,-15,0,15,0,0,0,0
118,51,83,77.25,15,0.6,0,-15,0,15,0,0,0,0
119,48,83,77.25,15,0.9,0,-15,0,15,0,0,0,0
120,49,83,77.25,15,1.2,0,-15,0,15,0,0,0,0
119,47,83,77.4,15,1.35,0,15,0,15,0,3000,0,0
120,45,83,77.4,15,1.5,0,15,0,15,0,0,0,0
121,42,83,77.4,15,1.65,0,15,0,15,0,0,0,0
116,44,82,77.4,15,1.8,0,15,0,15,0,0,0,0
116,43,82,77.4,15,1.8,0,15,0,15,0,0,0,0
117,41,82,77.4,15,1.8,0,15,0,15,0,0,0,0
119,40,82,77.25,15,1.8,0,-15,0,15,0,-3000,0,0
120,39,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
120,41,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
121,40,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
122,39,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
123,37,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
123,36,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
124,39,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
125,38,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
125,36,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
126,35,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
127,34,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
128,33,82,77.25,15,1.8,0,-15,0,15,0,0,0,0
122,36,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
123,35,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
123,34,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
124,33,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
124,32,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
125,35,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
126,34,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
126,33,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
127,32,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
127,31,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
128,31,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
128,30,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
129,33,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
129,32,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
130,32,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
131,31,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
131,30,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
132,29,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
132,29,81,77.25,15,1.8,0,-15,0,15,0,0,0,0
127,32,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
127,32,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
128,31,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
128,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
128,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
129,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
129,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
130,28,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
130,32,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
130,31,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
131,31,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
131,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
132,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
132,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
132,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
133,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
133,28,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
134,28,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
134,27,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
135,31,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
135,31,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
135,31,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
136,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
136,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
137,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
137,30,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
137,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
138,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
138,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
139,29,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
139,28,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
139,28,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
140,28,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
140,27,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
141,27,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
141,27,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
142,27,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
142,26,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
142,26,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
143,26,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
143,26,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
144,25,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
144,25,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
144,25,80,77.25,15,1.8,0,-15,0,15,0,0,0,0
143,24,80,77.4,15,1.8,0,15,0,15,0,3000,0,0
144,24,80,77.4,15,1.8,0,15,0,15,0,0,0,0
144,24,80,77.4,15,1.8,0,15,0,15,0,0,0,0
145,24,80,77.4,15,1.8,0,15,0,15,0,0,0,0
145,23,80,77.4,15,1.8,0,15,0,15,0,0,0,0
145,23,80,77.4,15,1.8,0,15,0,15,0,0,0,0
146,23,80,77.4,15,1.8,0,15,0,15,0,0,0,0
146,23,80,77.4,15,1.8,0,15,0,15,0,0,0,0
147,22,80,77.4,15,1.8,0,15,0,15,0,0,0,0
147,22,80,77.4,15,1.8,0,15,0,15,0,0,0,0
147,22,80,77.4,15,1.8,0,15,0,15,0,0,0,0
148,21,80,77.4,15,1.8,0,15,0,15,0,0,0,0
148,21,80,77.4,15,1.8,0,15,0,15,0,0,0,0
148,21,80,77.4,15,1.8,0,15,0,15,0,0,0,0
149,21,80,77.4,15,1.8,0,15,0,15,0,0,0,0
149,20,80,77.4,15,1.8,0,15,0,15,0,0,0,0
150,20,80,77.4,15,1.8,0,15,0,15,0,0,0,0
150,20,80,77.4,15,1.8,0,15,0,15,0,0,0,0
150,20,80,77.4,15,1.8,0,15,0,15,0,0,0,0
151,19,80,77.4,15,1.8,0,15,0,15,0,0,0,0
151,19,80,77.4,15,1.8,0,15,0,15,0,0,0,0
152,19,80,77.4,15,1.8,0,15,0,15,0,0,0,0
152,19,80,77.4,15,1.8,0,15,0,15,0,0,0,0
152,18,80,77.4,15,1.8,0,15,0,15,0,0,0,0
153,18,80,77.4,15,1.8,0,15,0,15,0,0,0,0
153,18,80,77.4,15,1.8,0,15,0,15,0,0,0,0
154,17,80,77.4,15,1.8,0,15,0,15,0,0,0,0
154,13,80,77.4,15,1.8,0,15,0,15,0,0,0,0
154,13,80,77.4,15,1.8,0,15,0,15,0,0,0,0
155,12,80,77.4,15,1.8,0,15,0,15,0,0,0,0
155,12,80,77.4,15,1.8,0,15,0,15,0,0,0,0
155,11,80,77.4,15,1.8,0,15,0,15,0,0,0,0
156,11,80,77.4,15,1.8,0,15,0,15,0,0,0,0
156,10,80,77.4,15,1.8,0,15,0,15,0,0,0,0
157,10,80,77.4,15,1.8,0,15,0,15,0,0,0,0
157,10,80,77.4,15,1.8,0,15,0,15,0,0,0,0
157,9,80,77.55,15,1.8,0,15,0,15,0,0,0,0
156,9,80,77.55,15,1.8,0,15,0,15,0,0,0,0
157,4,80,77.55,15,1.8,0,15,0,15,0,0,0,0
157,4,80,77.55,15,1.8,0,15,0,15,0,0,0,0
158,3,80,77.55,15,1.8,0,15,0,15,0,0,0,0
158,3,80,77.55,15,1.8,0,15,0,15,0,0,0,0
158,2,80,77.55,15,1.8,0,15,0,15,0,0,0,0
159,1,80,77.55,15,1.8,0,15,0,15,0,0,0,0
159,1,80,77.55,15,1.8,0,15,0,15,0,0,0,0
159,0,80,77.55,15,1.8,0,15,0,15,0,0,0,0
166,-3,81,77.55,15,1.8,0,15,0,15,0,0,0,0
166,-4,81,77.55,15,1.8,0,15,0,15,0,0,0,0
167,-5,81,77.55,15,1.8,0,15,0,15,0,0,0,0
167,-6,81,77.55,15,1.8,0,15,0,15,0,0,0,0
168,-6,81,77.55,15,1.8,0,15,0,15,0,0,0,0
168,-7,81,77.55,15,1.8,0,15,0,15,0,0,0,0
169,-8,81,77.55,15,1.8,0,15,0,15,0,0,0,0
169,-13,81,77.55,15,1.8,0,15,0,15,0,0,0,0
170,-14,81,77.55,15,1.8,0,15,0,15,0,0,0,0
171,-14,81,77.55,15,1.8,0,15,0,15,0,0,0,0
170,-15,81,77.7,15,1.8,0,15,0,15,0,0,0,0
170,-16,81,77.7,15,1.8,0,15,0,15,0,0,0,0
171,-17,81,77.7,15,1.8,0,15,0,15,0,0,0,0
171,-18,81,77.7,15,1.8,0,15,0,15,0,0,0,0
172,-23,81,77.7,15,1.8,0,15,0,15,0,0,0,0
171,-24,81,77.85,15,1.8,0,15,0,15,0,0,0,0
171,-25,81,78,15,1.8,0,15,0,15,0,0,0,0
170,-26,81,78,15,1.8,0,15,0,15,0,0,0,0
169,-27,81,78.15,15,1.8,0,15,0,15,0,0,0,0
174,-32,82,78.3,15,1.8,0,15,0,15,0,0,0,0
173,-33,82,78.45,15,1.8,0,15,0,15,0,0,0,0
173,-34,82,78.6,15,1.8,0,15,0,15,0,0,0,0
172,-36,82,78.75,15,1.8,0,15,0,15,0,0,0,0
171,-37,82,78.9,15,1.8,0,15,0,15,0,0,0,0
176,-37,82,79.05,-15,1.65,0,15,0,-15,0,0,0,-3000
173,-43,82,79.35,-15,1.65,0,15,0,-15,0,0,0,0
171,-43,82,79.65,-15,1.5,0,15,0,-15,0,0,0,0
168,-45,82,79.95,-15,1.5,0,15,0,-15,0,0,0,0
167,-45,82,80.1,-15,1.35,0,15,0,-15,0,0,0,0
165,-46,82,80.55,-15,1.35,0,15,0,-15,0,0,0,0
162,-51,82,80.7,-15,1.2,0,15,0,-15,0,0,0,0
159,-53,82,81,-15,1.2,0,15,0,-15,0,0,0,0
156,-54,82,81.3,-15,1.2,0,15,0,-15,0,0,0,0
152,-55,82,81.75,-15,1.2,0,15,0,-15,0,0,0,0
149,-56,82,82.05,-15,1.05,0,15,0,-15,0,0,0,0
153,-61,83,82.35,-15,0.9,0,15,0,-15,0,0,0,0
150,-63,83,82.65,-15,0.9,0,15,0,-15,0,0,0,0
147,-64,83,82.95,-15,0.9,0,15,0,-15,0,0,0,0
144,-65,83,83.25,-15,0.75,0,15,0,-15,0,0,0,0
141,-70,83,83.55,-15,0.6,0,15,0,-15,0,0,0,0
138,-71,83,83.85,-15,0.6,0,15,0,-15,0,0,0,0
135,-72,83,84.15,-15,0.45,0,15,0,-15,0,0,0,0
132,-73,83,84.45,-15,0.3,0,15,0,-15,0,0,0,0
129,-78,83,84.75,-15,0.15,0,15,0,-15,0,0,0,0
126,-79,83,85.05,-15,0,0,15,0,-15,0,0,0,0
123,-80,83,85.35,-15,-0.3,0,15,0,-15,0,0,0,0
120,-81,83,85.65,-15,-0.45,0,15,0,-15,0,0,0,0
116,-81,83,85.95,-15,-0.75,0,15,0,-15,0,0,0,0
119,-86,84,86.25,-15,-0.9,0,15,0,-15,0,0,0,0
116,-87,84,86.55,-15,-1.2,0,15,0,-15,0,0,0,0
113,-88,84,86.85,-15,-1.35,0,15,0,-15,0,0,0,0
109,-87,84,87.15,-15,-1.8,0,15,0,-15,0,0,0,0
107,-91,84,87.3,-15,-2.25,0,15,0,-15,0,0,0,0
104,-91,84,87.6,-15,-2.7,0,15,0,-15,0,0,0,0
